SK_ID_CURR,TARGET
186747,0.06958296
186750,0.11439918
186769,0.0679102
186771,0.3788852
186787,0.07393066
186796,0.13333638
186802,0.22623304
186811,0.2112534
186812,0.123294145
186815,0.1162175
186840,0.070581146
186842,0.33883464
186853,0.14370339
186859,0.12277564
186878,0.06567758
186885,0.086471155
186890,0.041626777
186906,0.26841566
186916,0.07671688
186927,0.08291351
186928,0.10512801
186931,0.25927058
186934,0.10119581
186938,0.18849324
186943,0.21074231
186944,0.10824614
186945,0.3478138
186947,0.27974597
186952,0.07790208
186953,0.047335975
186960,0.12346042
186962,0.114184834
186991,0.13366263
187001,0.33190948
187017,0.075884506
187019,0.22287446
187024,0.09259771
187035,0.033789247
187037,0.26850948
187056,0.081855565
187057,0.039001513
187058,0.15221758
187065,0.10682503
187066,0.13418032
187069,0.07421931
187070,0.099274166
187074,0.0522444
187085,0.07387033
187087,0.08138016
187100,0.06934703
187117,0.15740302
187158,0.2966916
187159,0.05161273
187162,0.09738604
187164,0.06159261
187167,0.111343294
187168,0.071594
187171,0.11125135
187184,0.1355384
187194,0.096539855
187208,0.13193005
187211,0.28028646
187220,0.072524786
187224,0.07632414
187242,0.10962779
187259,0.06214663
187260,0.06884964
187267,0.26233822
187280,0.4354184
187287,0.030412985
187291,0.0646879
187296,0.05540885
187301,0.09151252
187315,0.20062174
187319,0.03894088
187326,0.25706452
187328,0.20257738
187329,0.13961476
187330,0.1535201
187335,0.05046132
187339,0.07493429
187340,0.092933744
187353,0.12686819
187356,0.08604646
187367,0.20760272
187383,0.05211556
187388,0.080711
187401,0.091381334
187415,0.1400151
187422,0.045691192
187439,0.13723822
187440,0.09355353
187442,0.17896724
187447,0.12439629
187448,0.07478406
187451,0.052695416
187468,0.08251914
187475,0.06834159
187477,0.19805042
187480,0.10120045
187498,0.124039106
187499,0.045740835
187516,0.034299836
187524,0.14211482
187534,0.062884234
187552,0.06441067
187577,0.09354671
187584,0.050054878
187585,0.063464776
187603,0.05809156
187608,0.08634108
187625,0.057640206
187637,0.053986456
187639,0.21760334
187641,0.05027777
187652,0.124364845
187684,0.06713138
187689,0.13691428
187698,0.1065636
187708,0.07334239
187716,0.06942464
187717,0.09589979
187719,0.08581411
187720,0.20404619
187743,0.27911028
187749,0.11644554
187762,0.15407391
187763,0.11595426
187772,0.12790567
187786,0.08669993
187787,0.09182712
187809,0.16193613
187826,0.14458714
187828,0.035345096
187829,0.12573059
187833,0.032915667
187847,0.09229888
187852,0.17303456
187862,0.06237217
187867,0.10797994
187868,0.1606967
187870,0.1789661
187871,0.09320351
187879,0.21109411
187894,0.07582869
187895,0.051002037
187899,0.035542455
187903,0.3289512
187915,0.03932183
187919,0.068561256
187941,0.05564107
187942,0.06762301
187944,0.10936407
187947,0.17436492
187949,0.18782116
187950,0.23925997
187952,0.12473547
187964,0.21566688
187967,0.08631127
187977,0.083756335
187983,0.097269095
187987,0.055636175
187988,0.0806821
187990,0.075196475
187991,0.31447688
187998,0.3280173
188014,0.21089308
188017,0.083428934
188021,0.23675585
188032,0.039101757
188039,0.035974573
188040,0.15939668
188044,0.06989254
188045,0.12196549
188054,0.1234095
188069,0.039948303
188070,0.17453018
188081,0.06634709
188092,0.2303363
188106,0.0954543
188108,0.12162777
188117,0.04056224
188120,0.09340979
188130,0.08111301
188133,0.09226143
188136,0.04786225
188151,0.03085008
188153,0.28270102
188158,0.041138556
188171,0.031114653
188175,0.057272356
188192,0.35486037
188194,0.079200864
188198,0.24205998
188199,0.26151693
188228,0.19520572
188232,0.094320215
188233,0.11290988
188234,0.04755255
188245,0.041409887
188248,0.30109772
188254,0.22689731
188261,0.03559167
188262,0.09688013
188267,0.06635288
188276,0.040267702
188281,0.31722164
188282,0.05762712
188295,0.20106272
188309,0.04273076
188313,0.16550073
188324,0.22982505
188327,0.13174692
188328,0.047362786
188329,0.14837235
188336,0.3021884
188337,0.11810124
188350,0.089314744
188389,0.3218528
188399,0.03134365
188413,0.09080731
188415,0.06368681
188421,0.037627693
188438,0.10853286
188449,0.36183283
188466,0.23661715
188470,0.031679545
188486,0.06631223
188492,0.07085063
188507,0.075777724
188511,0.2408846
188521,0.27002192
188540,0.20676644
188542,0.19926597
188551,0.16198228
188557,0.07052633
188558,0.25636148
188561,0.131268
188563,0.18816522
188565,0.061927106
188577,0.093357615
188586,0.09498866
188591,0.03541873
188594,0.14928803
188614,0.2738799
188622,0.03984775
188626,0.10613034
188632,0.098688856
188635,0.24926364
188639,0.14520475
188645,0.12381952
188646,0.22661284
188647,0.14401491
188653,0.07509319
188659,0.23524766
188677,0.2162753
188694,0.11183243
188695,0.0652901
188696,0.031399183
188707,0.06623455
188714,0.12571612
188715,0.14492844
188722,0.10868017
188724,0.16568072
188729,0.0693769
188734,0.074282244
188739,0.26311132
188746,0.060977258
188747,0.037905935
188768,0.2541338
188770,0.09271341
188772,0.1610416
188787,0.06193786
188792,0.11347451
188793,0.040254705
188808,0.053462006
188828,0.19110705
188848,0.08421103
188851,0.0703758
188856,0.2694877
188862,0.12998648
188875,0.26841566
188876,0.29875433
188878,0.09874256
188880,0.03192554
188890,0.24351883
188900,0.12382898
188914,0.1700037
188928,0.120653756
188936,0.043728504
188946,0.03499388
188947,0.047513023
188948,0.07047053
188949,0.030062523
188950,0.09230393
188980,0.089741014
188982,0.20568876
188988,0.35852152
188990,0.13877214
188992,0.065460674
188993,0.06508715
188994,0.122281805
188997,0.051764097
188998,0.28717634
189009,0.06850552
189018,0.06711914
189022,0.2523867
189034,0.070685774
189045,0.030379849
189059,0.31289458
189062,0.107256904
189075,0.29822636
189086,0.11584964
189087,0.11723617
189107,0.09241418
189113,0.10729133
189144,0.046001077
189148,0.05968331
189199,0.15146312
189201,0.078580596
189202,0.035961196
189207,0.13767394
189213,0.07319797
189214,0.139341
189224,0.10993841
189230,0.037869304
189251,0.076576345
189252,0.09517398
189255,0.09817591
189256,0.09883861
189257,0.1300928
189260,0.03230796
189261,0.31032604
189262,0.047101583
189263,0.064284116
189272,0.0780175
189282,0.11498948
189284,0.36360076
189294,0.18216035
189304,0.21150213
189314,0.169258
189317,0.194385
189333,0.042157672
189337,0.23771207
189347,0.12512559
189355,0.106611334
189357,0.13347442
189366,0.17427169
189374,0.11134588
189379,0.11901283
189388,0.07096806
189397,0.049208358
189418,0.17387614
189453,0.09046963
189458,0.039421666
189460,0.115046814
189481,0.07656353
189482,0.31289458
189483,0.27293357
189490,0.14381182
189491,0.07980449
189492,0.10604733
189511,0.0954899
189512,0.042037264
189518,0.13895138
189519,0.29088104
189531,0.052562114
189541,0.27580616
189550,0.085800596
189551,0.24991006
189559,0.18089277
189564,0.08593916
189573,0.14304253
189585,0.17328525
189587,0.18899912
189605,0.051981118
189612,0.035707742
189633,0.18161371
189640,0.05159489
189641,0.15387008
189643,0.15838504
189650,0.22348753
189652,0.2186788
189656,0.10183529
189661,0.28818896
189663,0.14578936
189684,0.08008077
189688,0.028261758
189711,0.1544894
189729,0.2788418
189747,0.108056806
189761,0.22101122
189773,0.06084955
189774,0.06256198
189779,0.12651198
189780,0.10920872
189796,0.14756805
189799,0.21418993
189800,0.09927201
189807,0.116033174
189808,0.15609358
189826,0.10618563
189836,0.15254897
189843,0.08269089
189845,0.10508294
189852,0.2192455
189853,0.1428826
189855,0.049848072
189866,0.07245166
189886,0.05132568
189888,0.07986075
189902,0.11729694
189907,0.315664
189910,0.035514478
189922,0.094110236
189924,0.078006566
189933,0.04172372
189935,0.17394868
189939,0.043513898
189951,0.4593138
189965,0.06845285
189966,0.19882137
189977,0.067755975
189989,0.1904098
189990,0.22050288
190002,0.07436674
190006,0.17136721
190008,0.0642632
190009,0.15878487
190021,0.05507271
190058,0.2001125
190061,0.26807326
190069,0.043985143
190072,0.19839953
190078,0.10251517
190109,0.19893686
190112,0.33195028
190117,0.27606502
190132,0.04280703
190133,0.19391176
190153,0.10398928
190164,0.08762903
190167,0.03325859
190169,0.3027517
190179,0.22836877
190184,0.15493722
190188,0.048878137
190199,0.08906331
190200,0.14478408
190201,0.08258441
190227,0.13942543
190229,0.051308207
190245,0.042026818
190272,0.13953452
190274,0.1209487
190281,0.13039292
190282,0.20447958
190290,0.27755016
190299,0.25948408
190301,0.09969036
190304,0.26465634
190306,0.07785433
190311,0.18027495
190341,0.09702896
190354,0.06686208
190364,0.09722037
190368,0.11663846
190375,0.16817373
190383,0.07071414
190384,0.113054514
190387,0.051092945
190388,0.13812728
190392,0.21391006
190394,0.2956338
190405,0.104820944
190406,0.18585037
190412,0.03955548
190413,0.20608872
190431,0.07498142
190452,0.034050353
190454,0.09214937
190461,0.35486037
190475,0.10222726
190489,0.29895592
190507,0.057055313
190513,0.03136721
190515,0.17155343
190516,0.03565814
190522,0.09979182
190523,0.15159503
190526,0.09013516
190533,0.028930735
190537,0.103471994
190542,0.081528395
190545,0.25027856
190548,0.052856423
190555,0.19541553
190561,0.09672952
190562,0.05853826
190566,0.034050353
190581,0.06512865
190590,0.061485678
190591,0.16257256
190593,0.13841107
190612,0.26932508
190617,0.09230393
190618,0.14101762
190619,0.23299856
190643,0.3503987
190647,0.07222642
190663,0.109874226
190664,0.06635096
190678,0.04264349
190691,0.10998422
190697,0.123348065
190698,0.15602805
190701,0.36511108
190702,0.16217722
190713,0.08895306
190739,0.078659765
190744,0.11398066
190756,0.09492305
190767,0.11285612
190777,0.17394868
190808,0.080165945
190825,0.087948106
190830,0.2633127
190844,0.19687928
190855,0.18313845
190860,0.11341138
190861,0.0778367
190865,0.0951327
190884,0.06062637
190886,0.12869239
190887,0.22764815
190893,0.10958998
190899,0.058561075
190900,0.07947346
190901,0.08696439
190903,0.026216196
190909,0.13795196
190911,0.37778878
190916,0.08030904
190922,0.15929154
190926,0.035472397
190927,0.0858725
190929,0.062293965
190931,0.16798371
190948,0.07554319
190954,0.02923687
190957,0.04609644
190965,0.04622451
190978,0.30305186
190986,0.18151277
190990,0.059867226
190993,0.17405431
190998,0.055395864
190999,0.026091559
191028,0.2575157
191033,0.090593986
191042,0.22787477
191076,0.031679545
191114,0.0842491
191137,0.16483049
191138,0.0745631
191140,0.08774282
191141,0.08464712
191143,0.08026211
191145,0.0989058
191161,0.18100256
191167,0.09077739
191192,0.08989614
191199,0.30978322
191200,0.08395296
191205,0.10674769
191206,0.05902949
191214,0.036265895
191217,0.067498356
191222,0.1580635
191224,0.04264349
191232,0.29799685
191238,0.1581732
191243,0.05776546
191247,0.13015935
191250,0.036940344
191266,0.10884268
191278,0.045787774
191279,0.066732265
191282,0.15984105
191287,0.08261093
191290,0.13052987
191291,0.11001496
191296,0.12620243
191301,0.10483569
191304,0.04152719
191305,0.06941307
191306,0.16944979
191324,0.16532204
191359,0.10720286
191360,0.12162777
191362,0.030473802
191371,0.29180244
191379,0.1486586
191394,0.15598774
191413,0.43780124
191430,0.05836941
191435,0.09780943
191449,0.13618165
191452,0.031982217
191464,0.107556425
191465,0.04059145
191466,0.10150818
191469,0.22675171
191490,0.40781763
191494,0.19450328
191498,0.43138945
191506,0.13817576
191508,0.054760315
191509,0.029751144
191515,0.4369835
191524,0.037727147
191548,0.134577
191562,0.036170993
191568,0.16866043
191596,0.2748773
191609,0.0808748
191619,0.06981312
191624,0.2194507
191628,0.06323952
191630,0.10334646
191648,0.41895494
191649,0.08071741
191654,0.14083973
191655,0.034502488
191659,0.12068105
191674,0.20180738
191675,0.060006876
191680,0.09061895
191681,0.037825894
191684,0.13100852
191686,0.02982526
191721,0.114140734
191722,0.059064116
191726,0.1504312
191727,0.06799674
191732,0.061116856
191735,0.03792639
191738,0.37778878
191745,0.20113772
191746,0.21636945
191751,0.09792086
191761,0.3531759
191772,0.28312445
191785,0.06649452
191794,0.08581411
191799,0.0836389
191806,0.25994524
191807,0.051760796
191809,0.30806231
191824,0.11863541
191826,0.043835834
191834,0.15366094
191837,0.07072185
191841,0.12926993
191845,0.057640206
191847,0.106087394
191850,0.09337773
191869,0.11519289
191873,0.053840596
191876,0.07287221
191878,0.17086323
191880,0.22937359
191881,0.07014045
191883,0.24072722
191898,0.30023503
191907,0.09553251
191910,0.16929995
191918,0.057369363
191920,0.085451744
191923,0.04577897
191942,0.040981494
191943,0.1154144
191951,0.113029085
191952,0.035223573
191958,0.12491286
191963,0.26426423
191971,0.31652135
191992,0.10275348
192000,0.2152778
192001,0.1346918
192008,0.06396632
192018,0.068505816
192029,0.14473003
192030,0.08421103
192031,0.04678475
192043,0.063399024
192045,0.049114596
192052,0.13912977
192056,0.027444875
192071,0.081863664
192082,0.14556308
192088,0.09524032
192103,0.1354759
192105,0.27556106
192119,0.06681524
192144,0.08558814
192151,0.040462263
192158,0.030379849
192163,0.04883878
192172,0.315594
192176,0.066587575
192177,0.062896065
192212,0.13483909
192221,0.27171385
192223,0.26491153
192224,0.07210992
192238,0.10542749
192239,0.0946822
192252,0.3482345
192259,0.044697635
192268,0.11691555
192274,0.32072812
192276,0.16122137
192277,0.1026193
192289,0.030225907
192296,0.10786037
192308,0.10716096
192309,0.030778693
192315,0.09070905
192322,0.12466875
192324,0.07640501
192343,0.29843828
192345,0.0888642
192367,0.14854862
192375,0.13139765
192382,0.1646302
192389,0.06445128
192390,0.16696954
192391,0.072156675
192423,0.037653904
192427,0.2509957
192431,0.07195997
192433,0.033071507
192451,0.22937359
192453,0.07226368
192455,0.0546131
192468,0.060483567
192469,0.077514194
192474,0.04257702
192481,0.0733004
192482,0.04875564
192483,0.0425568
192486,0.17836758
192490,0.13979284
192491,0.29180244
192494,0.1742242
192507,0.047898814
192508,0.042054415
192509,0.15682985
192525,0.12341264
192526,0.06637691
192528,0.08948578
192535,0.063975625
192545,0.1412616
192548,0.22661284
192572,0.31690657
192594,0.0982238
192607,0.09120152
192625,0.14719616
192626,0.17827323
192631,0.080145046
192632,0.13425183
192636,0.0954681
192637,0.09762303
192655,0.040295556
192657,0.06323952
192674,0.117051095
192675,0.031174593
192680,0.23881249
192682,0.12405023
192686,0.08527161
192698,0.13986167
192703,0.035050627
192705,0.08563105
192717,0.22100176
192720,0.07660609
192721,0.21122438
192722,0.08332812
192728,0.03085008
192734,0.077291615
192739,0.06403079
192740,0.24596934
192752,0.2190764
192761,0.06224612
192770,0.027856791
192780,0.07958785
192782,0.04432065
192783,0.3805545
192789,0.17768304
192796,0.06614018
192800,0.050090022
192802,0.23662679
192811,0.29592422
192812,0.1742242
192815,0.067498356
192838,0.23383886
192861,0.049456812
192868,0.27654076
192872,0.049303103
192876,0.12929945
192877,0.0795889
192897,0.10848991
192898,0.14769414
192903,0.10235994
192904,0.23674665
192905,0.08913124
192911,0.3341929
192920,0.060327422
192921,0.050733972
192922,0.29592422
192942,0.06804511
192946,0.13185446
192963,0.21883525
192978,0.19926597
192979,0.21266823
192981,0.14536498
192991,0.106918946
192995,0.100442566
192998,0.2018294
193019,0.04503541
193027,0.04593366
193028,0.045787774
193032,0.032245323
193036,0.07090249
193044,0.044585124
193046,0.14401022
193049,0.03592745
193050,0.060529653
193054,0.06122552
193057,0.15206589
193060,0.1788889
193075,0.12140385
193088,0.048545215
193091,0.08743289
193112,0.09586431
193122,0.037040435
193123,0.17632356
193128,0.11903662
193133,0.08825901
193143,0.06305399
193150,0.33675665
193151,0.12518483
193160,0.30655274
193180,0.19651166
193198,0.10843728
193204,0.14132915
193207,0.048138235
193210,0.23116745
193225,0.11901283
193232,0.09351039
193248,0.04789193
193249,0.18196164
193262,0.09195143
193270,0.059349686
193273,0.08790385
193275,0.0698267
193286,0.05155179
193289,0.37214777
193290,0.08002441
193311,0.26477894
193321,0.04330417
193322,0.044702817
193340,0.15369868
193349,0.048035115
193368,0.20933338
193369,0.063967615
193375,0.036474925
193385,0.1362804
193389,0.043685455
193394,0.10797994
193396,0.056270458
193398,0.09866061
193402,0.116076306
193409,0.042911947
193421,0.069192305
193426,0.079094745
193430,0.09826495
193436,0.19677743
193437,0.07205551
193440,0.030379849
193441,0.1734553
193449,0.13879536
193462,0.03439708
193464,0.06516497
193468,0.037486006
193474,0.062471315
193475,0.24965127
193479,0.16601506
193484,0.20315425
193488,0.0580832
193496,0.04616719
193507,0.09151903
193510,0.054401416
193512,0.036528144
193514,0.06715018
193515,0.08075724
193516,0.0845069
193520,0.037926357
193522,0.13152932
193541,0.062471315
193545,0.032643985
193549,0.076761775
193554,0.074509926
193558,0.3218528
193568,0.039611638
193569,0.42901793
193579,0.10399028
193587,0.18811828
193589,0.03474577
193613,0.061337393
193642,0.26687405
193643,0.15981068
193647,0.08627807
193648,0.06379842
193663,0.06410959
193664,0.31842226
193665,0.22982505
193672,0.057575528
193675,0.13568531
193686,0.17308135
193692,0.16243367
193706,0.07164459
193725,0.08672733
193726,0.15052855
193727,0.26219606
193733,0.08225094
193738,0.12637652
193739,0.06480553
193745,0.1707419
193759,0.037887897
193767,0.06844433
193774,0.21839523
193776,0.032541696
193777,0.28163093
193787,0.25661525
193789,0.16370869
193793,0.1281258
193805,0.0893193
193808,0.03369183
193816,0.047096536
193817,0.04660593
193821,0.14750746
193831,0.23605579
193832,0.08389561
193874,0.2761306
193879,0.08134748
193882,0.20951624
193910,0.07262794
193915,0.10288606
193916,0.18145004
193921,0.20043439
193924,0.25016093
193926,0.03156474
193927,0.0738536
193949,0.08466219
193954,0.25048617
193966,0.13364281
193970,0.10605253
193971,0.06790421
193975,0.2968921
193980,0.06566806
193982,0.18785113
193983,0.16155553
193987,0.09850199
193997,0.066103585
194000,0.14346088
194013,0.12207981
194014,0.5195834
194026,0.057039063
194039,0.054459542
194042,0.049326554
194054,0.057091016
194057,0.15070309
194058,0.067605324
194068,0.09160484
194071,0.10225835
194073,0.08180578
194075,0.23750004
194093,0.030486377
194098,0.25563973
194105,0.08031535
194106,0.24566694
194110,0.07096077
194128,0.18772162
194137,0.13200074
194149,0.07174213
194150,0.06059669
194155,0.22917494
194157,0.1288142
194158,0.19712323
194164,0.108813494
194165,0.10289182
194166,0.04008558
194170,0.13820443
194171,0.07848351
194177,0.05122614
194187,0.074719176
194188,0.06694241
194213,0.14193593
194229,0.28037462
194230,0.2011182
194241,0.0317757
194243,0.048644617
194244,0.16276982
194276,0.029732805
194279,0.03820228
194280,0.09894639
194281,0.10398324
194291,0.20417196
194293,0.22102365
194306,0.036125157
194307,0.07352796
194308,0.066945925
194310,0.088256
194314,0.09397431
194326,0.1884287
194330,0.08463554
194338,0.070844434
194366,0.13074687
194370,0.06179159
194371,0.040677227
194379,0.029234473
194382,0.20625845
194383,0.37203908
194395,0.31307462
194402,0.07287029
194406,0.03792639
194408,0.28067246
194413,0.05729668
194414,0.11796646
194419,0.06091134
194423,0.14621763
194424,0.094836704
194429,0.06655427
194436,0.058071762
194468,0.2742147
194469,0.070714265
194478,0.09727927
194480,0.35815832
194484,0.080171764
194505,0.12375725
194514,0.09672952
194516,0.09018621
194523,0.2907135
194526,0.099663295
194533,0.094836265
194534,0.119464785
194536,0.16785239
194548,0.29028288
194552,0.3218528
194558,0.2268127
194561,0.09296426
194563,0.07450998
194569,0.17429745
194581,0.30853522
194586,0.085065044
194590,0.13449025
194598,0.13453269
194600,0.10443123
194603,0.055491455
194604,0.09512978
194605,0.06524904
194607,0.2804883
194610,0.14660315
194620,0.08820822
194627,0.1301343
194650,0.19705117
194652,0.028390298
194659,0.033047352
194660,0.16104585
194662,0.09923876
194665,0.045251384
194675,0.36263013
194677,0.21555328
194679,0.035656884
194691,0.19217819
194696,0.050090022
194713,0.16452086
194716,0.054582246
194717,0.053641427
194725,0.03802923
194732,0.032156415
194737,0.15672497
194738,0.10003728
194769,0.1615893
194791,0.03708199
194802,0.10118156
194806,0.09957856
194810,0.03300779
194812,0.09329654
194813,0.18385714
194816,0.07090525
194827,0.25051233
194844,0.058384888
194856,0.104085155
194860,0.04738341
194866,0.10509047
194867,0.25579822
194877,0.20216082
194879,0.17593966
194880,0.081855565
194881,0.029918963
194887,0.04809927
194900,0.07655202
194906,0.07375821
194907,0.14580709
194908,0.16416363
194914,0.1742242
194934,0.22181658
194955,0.12201221
194956,0.24548511
194965,0.07914895
194966,0.3517937
194980,0.2710321
194985,0.11183985
194986,0.16091833
194995,0.06274199
194999,0.09259301
195000,0.10086028
195010,0.14861403
195013,0.14463925
195044,0.17538705
195048,0.06894251
195050,0.5049759
195051,0.12048087
195055,0.08594301
195070,0.06689367
195074,0.37738523
195075,0.33544365
195077,0.23383886
195081,0.076421246
195088,0.050937567
195089,0.0310806
195091,0.041839857
195096,0.4552529
195100,0.0847824
195103,0.21122438
195116,0.039032497
195117,0.124114215
195129,0.20106272
195151,0.06615487
195158,0.14201945
195164,0.10609447
195176,0.17965692
195186,0.11810092
195187,0.23170434
195198,0.14876628
195201,0.17202911
195207,0.03496069
195214,0.1249306
195215,0.060538627
195234,0.25806394
195235,0.08261872
195239,0.23646128
195240,0.11856977
195253,0.093011096
195255,0.03389274
195280,0.09291409
195291,0.06323952
195293,0.091140606
195300,0.0917103
195306,0.04542785
195307,0.13827355
195322,0.3276191
195326,0.23435932
195330,0.07889193
195341,0.053853992
195343,0.2881572
195367,0.046589743
195369,0.057030562
195371,0.07893719
195372,0.076962195
195389,0.11098427
195415,0.11137443
195435,0.11532179
195439,0.08571918
195440,0.048739653
195444,0.034018222
195447,0.101092465
195450,0.10811636
195451,0.06517557
195456,0.13676326
195457,0.09886525
195461,0.32042798
195462,0.31002262
195463,0.058384888
195466,0.1614679
195468,0.081371
195469,0.20457445
195489,0.12523028
195495,0.11372617
195496,0.1780367
195504,0.14711659
195505,0.12552328
195506,0.19338061
195511,0.075130016
195518,0.10811636
195519,0.12469819
195529,0.0951327
195531,0.03829729
195546,0.109703705
195547,0.055155285
195552,0.08255248
195577,0.115885906
195579,0.058909994
195588,0.03240015
195597,0.08189843
195607,0.026265642
195617,0.048625868
195626,0.093319826
195632,0.26272342
195634,0.28150892
195635,0.058926575
195645,0.044856217
195648,0.04593366
195674,0.2639142
195691,0.074406065
195695,0.26212904
195703,0.2955722
195710,0.22260208
195711,0.050345257
195727,0.281894
195729,0.038588982
195734,0.14131065
195739,0.23788734
195740,0.040809087
195746,0.1822533
195750,0.18724373
195769,0.2799697
195772,0.16093574
195785,0.041205917
195789,0.15152143
195793,0.104945846
195801,0.049886774
195803,0.058321156
195810,0.2050884
195818,0.07359265
195819,0.2602498
195823,0.10323386
195828,0.20993896
195836,0.09034336
195843,0.10940459
195858,0.11052308
195876,0.08014747
195890,0.17766897
195891,0.08510829
195900,0.10151685
195905,0.14610863
195910,0.13732566
195911,0.12076494
195912,0.26932508
195917,0.08769821
195918,0.28067246
195923,0.46691734
195937,0.14033242
195940,0.30373558
195945,0.28445435
195946,0.13572825
195948,0.069548905
195955,0.07493429
195957,0.08331756
195958,0.056098063
195959,0.29180244
195970,0.037610423
195974,0.031767525
195979,0.14139459
195990,0.29466733
196004,0.05159812
196007,0.28260243
196012,0.21356523
196019,0.110016786
196029,0.21213047
196034,0.15536577
196042,0.06151804
196066,0.252766
196067,0.120885506
196071,0.0633575
196074,0.2030924
196075,0.10605294
196079,0.106971614
196080,0.17783147
196082,0.04768918
196083,0.13331619
196085,0.2763541
196115,0.056331184
196118,0.097153656
196128,0.077496074
196149,0.114204384
196150,0.105511054
196162,0.34350345
196194,0.24211425
196198,0.03604831
196204,0.08410549
196206,0.107478574
196210,0.45769817
196220,0.09721845
196221,0.09181925
196230,0.071645364
196236,0.15050952
196242,0.1021981
196256,0.18945435
196261,0.25368202
196274,0.11235971
196281,0.087014645
196303,0.0652901
196305,0.19064653
196322,0.038281504
196343,0.2742147
196346,0.10496006
196354,0.13253264
196357,0.23982416
196359,0.08634108
196360,0.19078802
196361,0.21500805
196364,0.22457737
196371,0.057640206
196375,0.24496229
196377,0.2738649
196378,0.041554596
196381,0.10465991
196384,0.1240508
196385,0.25084674
196388,0.1479524
196394,0.23639305
196400,0.4823342
196401,0.120061845
196404,0.36830512
196411,0.108756125
196436,0.062971115
196443,0.09484936
196444,0.21166222
196446,0.09918802
196475,0.09032124
196476,0.26974222
196486,0.07477031
196489,0.2881658
196492,0.16162027
196498,0.3609614
196500,0.031174593
196505,0.31870836
196507,0.0508855
196510,0.06059435
196514,0.051956262
196530,0.23202966
196544,0.027741708
196551,0.09674631
196578,0.07035219
196585,0.188196
196587,0.19636132
196588,0.12234272
196594,0.11448053
196598,0.055014163
196605,0.050635602
196618,0.13427617
196619,0.23681931
196623,0.25278366
196624,0.034502488
196643,0.11958066
196649,0.11539964
196650,0.06921054
196656,0.036221195
196663,0.2590068
196667,0.381102
196669,0.2583518
196681,0.26109904
196717,0.067126796
196726,0.16014814
196728,0.038420442
196729,0.059377246
196731,0.03373733
196736,0.05804542
196738,0.10250296
196745,0.26078382
196747,0.22386955
196748,0.07599868
196753,0.048595082
196757,0.041791566
196760,0.22297746
196777,0.2802519
196788,0.2616826
196799,0.11581515
196808,0.042256936
196819,0.10760051
196825,0.036300015
196826,0.39709762
196834,0.09092599
196841,0.37888938
196847,0.13435072
196849,0.06866689
196851,0.07568108
196867,0.2881658
196884,0.04373908
196889,0.1875146
196898,0.04871213
196901,0.027741708
196917,0.047488514
196930,0.061713368
196936,0.12618569
196956,0.025523238
196959,0.07085063
196962,0.092715345
196963,0.15250847
196971,0.37065756
196972,0.16278592
196977,0.12786183
196984,0.03552488
196985,0.36952633
197010,0.27871993
197029,0.17915782
197040,0.052444916
197058,0.28306454
197060,0.12246266
197064,0.28773993
197075,0.13918044
197083,0.16265593
197102,0.15276207
197103,0.3218528
197107,0.12899329
197129,0.103657484
197135,0.15327004
197140,0.11901283
197150,0.12697077
197152,0.30069843
197153,0.057181068
197154,0.08475545
197156,0.2094473
197166,0.08837946
197167,0.082509644
197177,0.055390496
197178,0.061982043
197187,0.13655381
197191,0.10230119
197205,0.15351334
197206,0.22364524
197219,0.31736842
197224,0.06561713
197245,0.10471372
197246,0.10399592
197273,0.27249312
197275,0.045575872
197278,0.08143907
197288,0.11200947
197290,0.11555025
197294,0.060668577
197295,0.14695868
197311,0.25884533
197314,0.20743147
197320,0.20176317
197321,0.24834631
197324,0.22482412
197327,0.06037672
197332,0.04366001
197333,0.4173259
197335,0.058693886
197348,0.037827127
197362,0.12596446
197363,0.18065393
197368,0.040023837
197378,0.07682603
197381,0.20404351
197384,0.033296634
197386,0.15389764
197393,0.15144028
197396,0.060981378
197400,0.09997075
197408,0.08091211
197412,0.05669172
197413,0.15379043
197415,0.036700234
197418,0.12586191
197427,0.046819948
197443,0.20306207
197448,0.07924995
197449,0.1541677
197470,0.24127726
197478,0.19101223
197482,0.36892372
197488,0.12604465
197491,0.07102612
197495,0.20106272
197498,0.15439972
197502,0.0938612
197507,0.1025961
197509,0.10644038
197510,0.09024209
197512,0.05488863
197513,0.24965127
197524,0.14154015
197525,0.14233042
197529,0.3077867
197533,0.043325603
197534,0.23526716
197540,0.29180244
197541,0.09866593
197559,0.05193637
197566,0.051426407
197582,0.037534673
197585,0.17693023
197587,0.17521052
197595,0.13306403
197598,0.08095957
197601,0.08500791
197603,0.13427922
197607,0.17394868
197611,0.37782922
197625,0.21310249
197631,0.13508287
197633,0.065948926
197638,0.06287329
197640,0.11124589
197644,0.031530045
197645,0.13006003
197646,0.21430185
197650,0.06473199
197657,0.21113954
197664,0.21589178
197668,0.098074265
197681,0.054137863
197682,0.12712547
197693,0.09058848
197695,0.15847145
197699,0.10406856
197709,0.060511865
197711,0.07263465
197715,0.028865786
197716,0.22003922
197722,0.14460392
197728,0.22250919
197729,0.20462711
197730,0.16745856
197744,0.059495
197768,0.058845997
197770,0.08930722
197775,0.3861318
197788,0.26165754
197795,0.09800334
197806,0.12330414
197808,0.11770173
197812,0.14702947
197813,0.03491303
197822,0.030498836
197827,0.07060306
197828,0.10516967
197836,0.110087715
197857,0.05896621
